"time","PM1.SSE","PM1.wconn.F_exc","WEC1.F_rad","WEC1.z","WEC1.v_z","WEC1.a_z"
55.5,0.2672549318275247,988927.3942665629,87898.63908765967,0.5282778360938499,0.2707178936992609,-0.2954307710491293
55.6,0.3691467254869756,955821.7853620852,72101.47355313972,0.5537967158574584,0.2389027968695991,-0.3407602726685909
55.7,0.4802426658907732,913962.1760550467,54922.71948544864,0.5759088863148741,0.2026024251000374,-0.3849820769515208
55.8,0.5952925352153561,863919.5217755103,36345.10715246552,0.5941729016440112,0.1619739980102997,-0.4271645862139328
55.9,0.7085375436436566,806355.2336223543,16377.50047015607,0.6081677120745462,0.1172682951227958,-0.4663725300391216
56,0.8140656150782771,742003.3128699186,-4941.27384792493,0.6175020137895226,0.06882891993653183,-0.5016914120892871
56.1,0.9061763374402038,671651.9362433915,-27539.44327000219,0.6218233706650106,0.01708865404391039,-0.5322514790584086
56.2,0.9797294046788287,596125.1676663113,-51310.01162117804,0.6208268493185968,-0.03743589059570812,-0.5572505690356641
56.3,1.030452054407138,516265.4373476985,-76109.46209842345,0.6142630516668292,-0.09415218852793103,-0.575975205757243
56.4,1.05518457002634,432917.3624542921,-101757.4320702303,0.6019452335331044,-0.1524014828393452,-0.5878192047946318
56.5,1.05204804522511,346913.3893566602,-128037.4900002651,0.5837553637636178,-0.2114704440986885,-0.5922992719467519
56.6,1.020524853246223,259061.6217394007,-154698.9554347205,0.5596489329395028,-0.2706041209663561,-0.5890671649917206
56.7,0.9614490903807309,170136.0694825267,-181459.7107345334,0.5296584324028757,-0.3290198320259722,-0.5779182116914444
56.8,0.8769111023735854,80869.41883372012,-208010.0095493847,0.4938953999215815,-0.3859218269312009,-0.5587959819192344
56.9,0.7700864953382874,-8051.70612453039,-234017.1547865819,0.4525509955974782,-0.440516179390648,-0.531793142144801
57,0.6450052804184812,-95989.13903727401,-259130.9858223979,0.4058950170535011,-0.4920255694257036,-0.4971484686835617
57.1,0.5062806059052596,-182353.4712885891,-282989.9237118565,0.3542736123984709,-0.5397036128039571,-0.4552406439634652
57.2,0.3588186269750637,-266602.5785507644,-305227.6027319427,0.2981054101075329,-0.5828483744527869,-0.4065785841450697
57.3,0.2075313395690243,-348238.7432787986,-325479.7838030052,0.2378764033234309,-0.620814751549964,-0.3517891247770764
57.4,0.05707270776996606,-426804.7620610072,-343391.3394891665,0.1741340232791937,-0.6530258247213973,-0.2916029920474271
57.5,-0.08838465961946056,-501879.4203733017,-358623.4326763839,0.1074794279709153,-0.6789820876814654,-0.2268377999405549
57.6,-0.2253193515759021,-573072.6891361716,-370860.3501279799,0.0385596297432647,-0.6982695910856588,-0.1583808512042832
57.7,-0.3509697360405731,-640020.9532651477,-379816.0733649939,-0.03194161035106342,-0.7105657029039745,-0.08717032521409177
57.8,-0.4633789984519056,-702382.5288605745,-385240.2920839262,-0.1033129986705925,-0.7156434153143406,-0.01417673982749214
57.9,-0.5613797110490161,-759833.6697763695,-386923.8253924967,-0.1748254131040871,-0.7133736203167144,0.05961573242291111
58,-0.6445257567298684,-812065.2125113088,-384703.2920515069,-0.2457417451488593,-0.7037255232554049,0.1332274361059053
58.1,-0.7129831892663574,-858779.9659417071,-378464.9612104241,-0.3153266719114681,-0.6867653602147843,0.205700505777208
58.2,-0.7673940942764153,-899690.9228465931,-368147.6741308441,-0.3828562380143253,-0.6626533742512727,0.2761149731516733
58.3,-0.8087285665912135,-934520.3547990336,-353744.8035671503,-0.4476270286538401,-0.6316393057873063,0.3436033472842169
58.4,-0.838139520772282,-962999.8498481505,-335305.2097188233,-0.5089648384617982,-0.5940564669659965,0.4073634800934166
58.5,-0.8568333180994167,-984871.3603552365,-312933.2020358327,-0.5662326785614717,-0.550314659271354,0.4666694621897015
58.6,-0.8659663600693464,-999889.3414117193,-286787.509036697,-0.6188380327508235,-0.5008920844740538,0.5208803816792283
58.7,-0.8665741932918503,-1007824.072246919,-257079.3007584431,-0.6662392600734957,-0.4463265080528918,0.5694467746249852
58.8,-0.8595356810063999,-1008466.257209267,-224069.3047330487,-0.7079510738343286,-0.3872058854039607,0.6119146387123378
58.9,-0.8455708304600597,-1001632.992859951,-188064.147450332,-0.7435491110190774,-0.3241587311147346,0.6479270532714267
59,-0.8252673126012494,-987175.1581752555,-149411.9159479736,-0.7726734755514215,-0.2578444219192744,0.6772232071269971
59.1,-0.7991279050853313,-964986.2324091007,-108497.1398272426,-0.7950313562828935,-0.188943736883444,0.6996350784977874
59.2,-0.7676292797148629,-935012.4688806894,-65735.27155776437,-0.8103987118657054,-0.1181498407597879,0.7150818320972622
59.3,-0.7312818820345941,-897264.2546984678,-21566.80113871681,-0.8186210850831365,-0.04615993099078336,0.7235621791761668
59.4,-0.6906811367348518,-851828.3709862843,23548.85320820034,-0.8196136815403297,0.02633234841146809,0.7251451114823873
59.5,-0.6465417636513353,-798880.7430056108,69139.58028307934,-0.8133605294415431,0.09864318671440463,0.7199590067363203
59.6,-0.5997094066982898,-738699.1443282483,114726.7366004031,-0.7999133111335014,0.1701041555602054,0.708180326245042
59.7,-0.5511467808846106,-671675.2050180786,159831.1320555508,-0.7793896464275053,0.24006646504108,0.6900219732436265
59.8,-0.5018947969961413,-598324.9822572616,203978.698474654,-0.7519708659698533,0.3079037485471264,0.665721817840456
59.9,-0.453012277889492,-519297.2941114682,246705.6323300731,-0.7178996541970698,0.3730136627832202,0.6355324459602079
60,-0.4055006004507873,-435379.0027037149,287564.0191440409,-0.6774779063451611,0.4348211112461187,0.5997125259439746
60.1,-0.3602215996676588,-347496.4689468986,326125.5898310385,-0.6310637477116325,0.4927766547907087,0.5585198854996358
60.2,-0.3178181508325466,-256712.4908191427,361985.0482307597,-0.5790685840276085,0.54635463749334,0.5122071579476739
60.3,-0.278646895307866,-164218.1807167437,394764.0303561576,-0.5219554073915021,0.5950556367748813,0.4610214852861024
60.4,-0.242731594408463,-71319.43033631799,424113.4196184144,-0.4602358892932544,0.638404627871912,0.4052060894577371
60.5,-0.2097436904921243,20582.15454001825,449715.4679321077,-0.3944679777748114,0.6759509253720188,0.3450054870459827
60.6,-0.1790140239145166,110013.7039712242,471285.2473484721,-0.3252533820065421,0.7072681036353594,0.2806736339375192
60.7,-0.1495765714964148,195460.4957276795,488572.2074425269,-0.2532352791337374,0.7319566527415514,0.212484867166119
60.8,-0.1202418535548523,275399.6310881195,501361.0403994496,-0.1790953971837167,0.7496463993553867,0.1407464849098586
60.9,-0.08969463156915633,348337.0205430502,509472.174230045,-0.1035507189047477,0.7599994793681426,0.0658126641432486
61,-0.05660799530660154,412846.5050936349,512762.5240569256,-0.02735016137955086,0.7627160265376854,-0.01190069778285588
61.1,-0.01976417283645416,467609.7688531356,511126.4885139798,0.04872939963229669,0.7575423341924479,-0.0919017997592271
61.2,0.02182843205834498,511455.590623248,504496.5741439407,0.1238883806697401,0.744278374243992,-0.1736107248351857
61.3,0.06883227941110773,543396.9438444227,492844.0030659881,0.1973104748801326,0.7227859578563929,-0.2563493667949557
61.4,0.1215009220188515,562664.4892292157,476180.0489172998,0.2681689461135319,0.692999888440158,-0.3393340132709968
61.5,0.1796294635730206,568735.1112776852,454557.7951507512,0.3356344365985918,0.6549399379752724,-0.4216728393003294
61.6,0.2425395400421276,561354.3230455731,428073.4564965605,0.3988844795907328,0.6087201177318906,-0.5023687465746037
61.7,0.3090999742625247,540551.5932578883,396867.7885669739,0.4571133409688464,0.5545578826354594,-0.5803263315951402
61.8,0.3777810245557879,506647.9231343198,361128.3086898918,0.5095422521199262,0.492785184975775,-0.6543637844648651
61.9,0.4467371545377694,460255.3018384497,321091.5996112123,0.5554315627694416,0.423857108394169,-0.7232317219327316
62,0.5139107884199335,402267.9828467644,277044.545073591,0.5940940052645457,0.3483550662250797,-0.785637240345807
62.1,0.5771478244186223,333845.8323386197,229325.3963761378,0.6249069405836409,0.2669895814429397,-0.8402704737822716
62.2,0.6343149197110772,256390.2896420122,178325.3446205278,0.6473246518780414,0.1806030569154436,-0.8858352502517768
62.3,0.6834087998368308,171513.7356328828,124489.2396260369,0.6608923088266575,0.090166257826705,-0.9210850671051701
62.4,0.7226490479059123,81003.27741226558,68314.42949417776,0.6652589616043023,-0.003231062988792387,-0.9448595700340876
62.5,0.7505478607667719,-13219.8804815515,10349.38614543687,0.6601877782022703,-0.09838844450107805,-0.9561192340152945
62.6,0.7659529022932794,-109144.2002057231,-48808.50235848455,0.6455662311001588,-0.1940084070168193,-0.953981147179238
62.7,0.7680623577814977,-204713.3783835076,-108516.5264975667,0.6214164465787155,-0.2887148381150815,-0.9377552399715572
62.8,0.7564142839408345,-297872.3837166965,-168092.0946553909,0.587901369367041,-0.3810739406619722,-0.9069738282088017
62.9,0.7308550402012544,-386612.6748675466,-226818.9512290081,0.5453288383352586,-0.4696168870896997,-0.8614173527704687
63,0.6914936936898537,-469015.3927073067,-283954.8809431219,0.4941543884777692,-0.5528663338515172,-0.8011365048832899
63.1,0.6386505868793552,-543291.4363730823,-338740.8526939272,0.4349805963207188,-0.6293642635921095,-0.7264670824862307
63.2,0.5728086016835792,-607817.4716644211,-390411.2698299483,0.3685536049404687,-0.6977007944369322,-0.6380381717280771
63.3,0.4945750034987881,-661167.0757140516,-438205.3107848901,0.2957569370978239,-0.7565437141705067,-0.5367734105429832
63.4,0.4046601642933029,-702136.3871327254,-481379.1950686153,0.217602236700836,-0.8046676790479697,-0.423884581981354
63.5,0.3038771052758478,-729763.8007795173,-519219.0966456137,0.1352171545717033,-0.8409823769284449,-0.3008577527783388
63.6,0.1931629107620346,-743343.4171193786,-551054.4714118043,0.0498305089997788,-0.8645589639505742,-0.169432114779417
63.7,0.07361994959201923,-742432.1251895577,-576271.5051401722,-0.03724508213984095,-0.8746540272965831,-0.03157189876998198
63.8,-0.05342816711427426,-726850.3638169328,-594326.3698778749,-0.1246328096013536,-0.8707304274051213,0.1105680452067882
63.9,-0.1863735322981328,-696676.7667191618,-604757.9631019186,-0.2109131961487525,-0.8524743906841307,0.2546822647761879
64,-0.3232632710640706,-652237.0523233906,-607199.8024660674,-0.2946471111871448,-0.8198083710296198,0.398359361934109
64.09999999999999,-0.4617516071956883,-594087.6669620664,-601390.7544470951,-0.3743998423167086,-0.7728992607514723,0.5391302444881372
64.2,-0.5990748107570559,-522994.8281876409,-587184.2915492508,-0.4487657451463441,-0.712161654530381,0.6745188016507909
64.3,-0.7320578347309079,-439909.7399101628,-564555.9746308601,-0.5163929630486598,-0.6382559379590439,0.8020937279631937
64.40000000000001,-0.8571590774971881,-345940.8584992905,-533608.9310310185,-0.5760076931136229,-0.5520812272939086,0.9195201806569666
64.5,-0.9705564909268304,-242324.1736449775,-494577.1131129441,-0.6264374980440994,-0.4547632146150543,1.02460995304448
64.59999999999999,-1.068274471413805,-130392.5238991235,-447826.1469916551,-0.6666331455182251,-0.3476370851154968,1.115368804659679
64.7,-1.146346968264462,-11544.98876161385,-393851.6896305965,-0.6956885123611529,-0.2322259238061451,1.190039712842621
64.8,-1.201008397941607,112782.6180096741,-333275.2329935881,-0.7128581246059911,-0.110215050734228,1.247140877946405
64.90000000000001,-1.228900637890951,241145.1889872104,-266837.3653309465,-0.7175719578049713,0.01657713876399598,1.285497457520094
65,-1.227281925009574,372112.8364922368,-195388.5385974461,-0.7094471495253981,0.1462311766878552,1.30426611712198
65.09999999999999,-1.194222164237394,504291.7643271342,-119877.5152111191,-0.6882964233152354,0.2767605696063049,1.302951834370739
65.2,-1.128769126943932,636340.968320458,-41337.66926165444,-0.6541330446155736,0.4061471281410919,1.281416518577013
65.3,-1.031071335773454,766984.452279086,39128.62537448543,-0.6071721859931808,0.5323767478531021,1.239879229267612
65.40000000000001,-0.9024460191618957,895018.8828089712,120367.1892683413,-0.5478287452921504,0.6534747872306739,1.178908185734701
65.5,-0.7453841841967228,1019316.851370766,201190.4857070081,-0.4767116805941676,0.7675402537468025,1.099404912554486
65.59999999999999,-0.5634893087465048,1138826.150477853,280396.9488746946,-0.3946150215681649,0.8727780456561197,1.002581148034834
65.7,-0.3613510249036712,1252565.68804659,356790.7946534959,-0.3025057593491299,0.9675285340713422,0.8899293260833241
65.8,-0.1443600449408276,1359618.844965769,429201.8920942986,-0.2015089601782693,1.050293933069512,0.763187751640549
65.90000000000001,0.0815249483358,1459125.213011324,496505.2996081561,-0.09289042206689967,1.119760981061363,0.6243016068344083
66,0.3100440470019279,1550271.723136669,557640.0558221579,0.02196275380887569,1.174819535805843,0.4753810444317787
66.09999999999999,0.5349195310278961,1632284.181526552,611626.8493792521,0.1415632244443928,1.214576907097132,0.3186577269811565
66.2,0.75013774247247,1704420.170698129,657584.2263393856,0.26434568282406,1.238367821507801,0.1564410699080514
66.3,0.9502114102684185,1765964.148301909,694743.0336472616,0.3886899168678392,1.245760053909177,-0.008924609811564245
66.40000000000001,1.130406023003993,1816225.394883265,722458.8191831202,0.5129442215220402,1.236555830450205,-0.1751009521788389
66.5,1.28691672179342,1854539.235881794,740222.0153943753,0.6354487467828062,1.210789318330775,-0.3397935178252897
66.59999999999999,1.416986071410308,1880271.708335152,747665.7519662206,0.7545584164614152,1.168720493735373,-0.5007861686259555
66.7,1.518957624031374,1892827.577327603,744571.1830579101,0.8686650631182298,1.110825745670636,-0.6559713482608299
66.8,1.59226502062207,1891661.350455492,730870.3265746568,0.9762184803406367,1.037785688658803,-0.8033760136804229
66.90000000000001,1.637361066837282,1876290.709292095,706646.4267242057,1.075746135911746,0.9504706020528948,-0.9411831531224376
67,1.655595380073918,1846311.591868619,672131.9125282118,1.165871333093413,0.8499239337834521,-1.067749014578348
67.09999999999999,1.649052494539568,1801414.033031386,627704.0434936602,1.245329627975274,0.7373442744746475,-1.181616272633419
67.2,1.620364480266953,1741397.809179845,573878.4330374411,1.312983397645836,0.61406621493101,-1.281523567293219
67.3,1.572513035780517,1666186.944055411,511300.611636343,1.367834455565926,0.4815404098873772,-1.366411830930084
67.40000000000001,1.508635627231009,1575842.211051159,440735.8202680204,1.409034631133647,0.3413131472638306,-1.435427823321123
67.5,1.431848662496664,1470570.907580772,363057.2815757582,1.435894301872191,0.1950056881774398,-1.487925354435259
67.59999999999999,1.345098107457504,1350733.36613202,279233.168506464,1.447888857742658,0.04429358389190959,-1.523464551185661
67.7,1.251044659572984,1216845.888630242,190312.5069289574,1.444663107767549,-0.1091138501208939,-1.541809463455557
67.8,1.151986933587213,1069580.0270363,97410.2415190177,1.426033631247721,-0.263493742082171,-1.542924169075041
67.90000000000001,1.049822450224879,909758.3641688868,1691.714035093081,1.391989146318996,-0.4171294160201933,-1.526967530348575
68,0.9460429017973128,738347.1557854099,-95643.2313958905,1.342688933127443,-0.5683295532789495,-1.494286580691055
68.09999999999999,0.8417575014967128,556446.3615352077,-193376.2953330255,1.278459361945488,-0.7154466163224956,-1.445408456613804
68.2,0.7377364320127866,365277.7058347211,-290286.7053016786,1.199788631173708,-0.8568943927339004,-1.381030808694239
68.3,0.6344656228806637,166171.4621470594,-385166.9356752968,1.107319801887927,-0.991164499207603,-1.302010562294226
68.40000000000001,0.5322043256687335,-39447.35679329208,-476837.9740261188,1.001842243502097,-1.116841679303533,-1.209350940977359
68.5,0.4310381351626509,-250072.7913152904,-564163.9423189468,0.8842816049481118,-1.232617702480899,-1.104186701857373
68.59999999999999,0.33092204014973,-464131.2207772761,-646065.9089226132,0.7556884853667348,-1.337303709991677,-0.9877676658146267
68.7,0.2317105208211348,-679993.8152387597,-721534.721566066,0.6172259490671753,-1.429840823651217,-0.8614406688941314
68.8,0.1331743356483914,-895988.0079750988,-789642.5892664846,0.4701559970698715,-1.509308683327893,-0.7266301603937911
68.90000000000001,0.03500613920611396,-1110408.0309243,-849553.8693901587,0.3158255739401106,-1.574932733985211,-0.5848180638057044
69,-0.06318085573894121,-1321524.727695229,-900533.8557475697,0.1556515693753705,-1.626088453569918,-0.4375228519600722
69.09999999999999,-0.1618555609397709,-1527595.000129139,-941956.6575238016,-0.008894249476408045,-1.662304355321736,-0.2862788001973242
69.2,-0.2615668748220021,-1726871.340879056,-973311.0287443519,-0.1763006902799329,-1.683262192193892,-0.132615779849856
69.3,-0.3629309196907901,-1917611.946644497,-994204.9499470284,-0.3450323824095755,-1.688795719638981,0.02195972108204496
69.40000000000001,-0.4666030933641417,-2098091.890296936,-1004368.416894597,-0.5135448113710189,-1.678887414061246,0.1759818173961276
69.5,-0.573232366604907,-2266615.75639663,-1003654.676227991,-0.6802989482877652,-1.653663655919814,0.3280403270364008
69.59999999999999,-0.6833977751378224,-2421532.020154512,-992039.8876420832,-0.8437753352140002,-1.613388534540115,0.4767933998030431
69.7,-0.7975298098295874,-2561249.286095135,-969621.2227808988,-1.002487508059962,-1.55845646941559,0.6209774512265328
69.8,-0.9158220777455687,-2684254.314584037,-936613.5477430999,-1.154994626944337,-1.489384012053578,0.7594143271087163
69.90000000000001,-1.038140866541066,-2789131.569319565,-893344.7611180203,-1.299913252365969,-1.406801050120783,0.89101578361492
70,-1.163941805478675,-2874583.834855116,-840249.9420181995,-1.435928221005984,-1.311441701792206,1.014785525952884
70.09999999999999,-1.292203454941724,-2939453.297211774,-777864.4393917982,-1.561802606392796,-1.204135107418699,1.129819161420705
70.2,-1.421387241127141,-2982742.367082319,-706816.0657930017,-1.676386764133827,-1.085796313770699,1.235302517561878
70.3,-1.549431660648667,-3003633.464538564,-627816.5532622773,-1.778626476728383,-0.9574173854633439,1.330508826172364
70.40000000000001,-1.673786202355494,-3001506.982177028,-541652.4352437482,-1.86757022437067,-0.8200588339818838,1.414795294412394
70.5,-1.791487170515123,-2975956.700545396,-449175.5107872761,-1.942375615449589,-0.6748413994564798,1.487599561736578
70.59999999999999,-1.899273835688557,-2926802.040365709,-351293.0394405875,-2.002315012502826,-0.5229381741414213,1.548436483780422
70.7,-1.993739442633989,-2854096.690510492,-248957.8018275879,-2.046780385979151,-0.3655670158607861,1.596895593778569
70.8,-2.071507954202527,-2758133.334967708,-143158.1461574121,-2.075287421018225,-0.2039831706015831,1.632639480257587
70.90000000000001,-2.129424384405737,-2639444.399620629,-34908.12439915154,-2.087478893036732,-0.03947200573286223,1.655403196965916
71,-2.164744504448773,-2498798.933012385,74762.19475804054,-2.083127317745975,0.126658249969418,1.664994699274632
71.09999999999999,-2.175308843418233,-2337195.907438815,184816.165159242,-2.062136871248473,0.2930838571368554,1.661296190881266
71.2,-2.159686392804006,-2155854.363043387,294219.6983184021,-2.024544566961627,0.4584730888307792,1.64426617483123
71.3,-2.117275277243555,-1956200.907035119,401950.0469233808,-1.970520661205655,0.6214939857621884,1.613941931376056
71.40000000000001,-2.048350757076316,-1739855.116369169,507004.2219069505,-1.900368302139517,0.7808223594536922,1.57044217126997
71.5,-1.954055041062376,-1508613.374173212,608406.98139309,-1.814522318897847,0.9351500672307275,1.513969477761913
71.59999999999999,-1.836328164342781,-1264431.60221003,705218.4036271425,-1.713547199131568,1.083193507846967,1.444812364009592
71.7,-1.697784206870914,-1009407.243074438,796541.0139381548,-1.598134203719325,1.223702292615213,1.363346707362336
71.8,-1.5415419339495,-745760.7100324,881526.5547678133,-1.4690978000515,1.355468016494537,1.270036663212656
71.90000000000001,-1.371023082104689,-475816.3756284784,959381.8590258623,-1.327370424889699,1.477333103320024,1.165433883375498
72,-1.189734588552896,-201983.0298289294,1029374.929968859,-1.173997662359544,1.588199543753442,1.050177493507266
72.09999999999999,-1.001052757955815,73266.37854387923,1090839.918851103,-1.010131433989872,1.68703752617633,0.9249921563572591
72.2,-0.8080274836215819,347415.9822245381,1143181.694081195,-0.8370225911910419,1.772893766275064,0.7906859903306891
72.3,-0.6132231410553401,617929.5125790146,1185881.37061362,-0.656014960216407,1.844900612354862,0.6481507266924826
72.40000000000001,-0.4186097487451569,882274.3623040719,1218497.170265754,-0.4685319932154596,1.902282519790016,0.4983544662036409
72.5,-0.225513686899844,1137947.380564975,1240669.209254429,-0.276069742438522,1.944364697118635,0.3423423574849556
72.59999999999999,-0.03463204607381884,1382502.453889449,1252122.884278168,-0.08018772490342653,1.970581054493867,0.1812358859169323
72.7,0.153890997128119,1613579.751620338,1252670.254550782,0.1175036610553469,1.980481410361229,0.01622910464911616
72.8,0.3403330011160017,1828936.314065166,1242211.730969334,0.315354776088939,1.973738597421208,-0.1514132569564837
72.90000000000001,0.5252195542710291,2026477.452758614,1220736.602316464,0.5116904977366635,1.950154963798151,-0.3203597047293568
73,0.7091243357584612,2204288.235181858,1188323.996999769,0.704823110829967,1.909669143993074,-0.4892148297926704
73.09999999999999,0.892461827861152,2360664.160384613,1145144.07239871,0.8930646976375225,1.852362914138468,-0.6565219725719905
73.2,1.075292480226769,2494140.014739152,1091456.896449887,1.074743207939769,1.77846625081411,-0.8207709001059806
73.3,1.257159255099841,2603515.84237701,1027611.828916919,1.248217542591684,1.688362370965027,-0.9804058008328791
73.40000000000001,1.436971880980311,2687878.981542237,954046.6350258632,1.411892917395973,1.582591947218774,-1.133835552134777
73.5,1.612951025835448,2746621.209031145,871286.4322478732,1.564236051265083,1.461856329262533,-1.279446148991293
73.59999999999999,1.782639327578834,2779450.196635144,779940.7539361969,1.70379283340336,1.32701787498267,-1.415618620265268
73.7,1.942980257157248,2786394.706453587,680701.92843711,1.829202983721482,1.179100696596757,-1.540746513468462
73.8,2.090459674889944,2767803.221066034,574342.0741459903,1.939216412547651,1.019288558479513,-1.653258454771115
73.90000000000001,2.221299229846039,2724336.000605273,461709.0537060153,2.032708942768249,0.8489194000997087,-1.751642621756386
74,2.331685969431561,2656950.859926917,343721.9308624299,2.108696712698168,0.6694781162430107,-1.834472281870463
74.09999999999999,2.418019115759603,2566883.242773368,221365.7729519213,2.166353299198469,0.4825867273826017,-1.900437798482983
74.2,2.477153248084352,2455621.414746883,95685.77462919065,2.205021636831567,0.2899913316333017,-1.948373340694609
74.3,2.506617274578352,2324877.784780184,-32219.58201871103,2.224223189616246,0.09354649736760877,-1.977281148914012
74.40000000000001,2.504790579866212,2176557.482035767,-161206.7945092203,2.223668148404052,-0.1048035465211276,-1.98635793970969
74.5,2.471021423581044,2012725.354050699,-290095.9776065734,2.203265483219176,-0.3030447172371889,-1.975021720076551
74.59999999999999,2.405677709929406,1835572.511288082,-417680.6129191808,2.163130176442404,-0.4991164806106231,-1.942934234108383
74.7,2.310126192054343,1647383.428527907,-542738.1565356303,2.103581273876664,-0.690936389197514,-1.890009556632447
74.8,2.18664247573908,1450504.436358804,-664042.2974860789,2.025149677878978,-0.8764286810108591,-1.816435065710297
74.90000000000001,2.038260267018179,1247314.213199725,-780374.6981608376,1.928573023198756,-1.053549659554748,-1.722673186183703
75,1.868573607831292,1040196.640232196,-890538.2884787637,1.814786497590529,-1.220314652231762,-1.609455334489065
75.09999999999999,1.681509873333339,831516.1306618309,-993370.3854966572,1.684919729774913,-1.374825554052372,-1.477783365791513
75.2,1.481093690298002,623595.3130644198,-1087756.487453467,1.540289144335807,-1.515298091900038,-1.328922992506891
75.3,1.271222456100073,418694.7563503426,-1172644.169892725,1.382382775573054,-1.640087202758725,-1.164385324466237
75.40000000000001,1.055472742849102,218994.28743063,-1247056.61185452,1.212844154463738,-1.747710159954359,-0.9859064593150368
75.5,0.836953690545174,26575.38306552544,-1310105.756509755,1.033456384093606,-1.836868211084991,-0.7954269806411424
75.59999999999999,0.6182188229573744,-156595.8805087965,-1361004.946206934,0.8461226501369242,-1.906465909399384,-0.595066341692944
75.7,0.4012419968682365,-328685.7644760362,-1399080.690286023,0.6528446244462709,-1.955627532370838,-0.387094621019224
75.8,0.1874569560251584,-488010.0012261523,-1423783.199491581,0.4556998320460734,-1.983710317639601,-0.1739035259846186
75.90000000000001,-0.02214620743781391,-633051.2534540351,-1434695.9734936,0.256818043272111,-1.990315487591695,0.04202334825751401
76,-0.2268798966682721,-762476.8152565088,-1431544.329929494,0.05835685892959522,-1.975296974165391,0.2581407498379792
76.09999999999999,-0.426189710014113,-875156.2513793152,-1414201.070884895,-0.137524755079325,-1.938763985589462,0.4718735036536105
76.2,-0.6194762952082146,-970178.4632882988,-1382692.439027903,-0.3286913498338399,-1.881084921571777,0.6806464212143428
76.3,-0.805928543893242,-1046867.497105225,-1337199.438868303,-0.5130574188971309,-1.802882435488117,0.8819146936325186
76.40000000000001,-0.9843872485782625,-1104796.286500517,-1278060.892318618,-0.6886123892703868,-1.705032317915651,1.073194172926366
76.5,-1.153255418384699,-1143797.466695674,-1205771.404481642,-0.853445477026148,-1.588653639104149,1.252090356571844
76.59999999999999,-1.310466928842231,-1163970.411420194,-1120979.789720943,-1.005769632535283,-1.455099996068095,1.416328233518548
76.7,-1.453519483040544,-1165683.734234237,-1024483.746286824,-1.143944196283951,-1.305944785270879,1.56378068668355
76.8,-1.579571518903386,-1149572.653841531,-917224.0457231391,-1.266496297030268,-1.142965817227086,1.69249747142021
76.90000000000001,-1.685596307009896,-1116530.838633879,-800275.875765041,-1.37214020273669,-0.9681256330132988,1.800732631746086
77,-1.768580650976394,-1067696.602472877,-674839.1263403852,-1.459794845206501,-0.7835501707570562,1.886971649298157
77.09999999999999,-1.82575088587694,-1004433.601786474,-542226.7144850774,-1.52859921494109,-0.5915044758696641,1.949957352769764
77.2,-1.85480572707203,-928306.461747717,-403850.8100321902,-1.577924490918304,-0.3943652851781522,1.988712675396472
77.3,-1.854134265774237,-841052.0149608712,-261207.8454023777,-1.607383644053454,-0.1945918402021032,2.002561418999619
77.40000000000001,-1.822998178091003,-744547.049961228,-115862.435540273,-1.616838373346976,0.005304799833466468,1.991146429191684
77.5,-1.761659962041969,-640773.6227892936,30570.17664601287,-1.606402655768793,0.2027943464535159,1.954443419504083
77.59999999999999,-1.671443507813319,-531783.0717199808,176442.6220003455,-1.576443493226885,0.3953608960156285,1.892770965805748
77.7,-1.554719141284793,-419659.8875662327,320095.3073383286,-1.527576969026368,0.5805379062145882,1.806793151878088
77.8,-1.414811932009663,-306486.5307227137,459876.4466568164,-1.460661778407016,0.7559425131089492,1.69751805364134
77.90000000000001,-1.255838916295568,-194310.1582380121,594162.4561791302,-1.376789721758947,0.9193094063656434,1.566290719008575
78,-1.082487321350861,-85112.04205167327,721378.8962006136,-1.277271705366504,1.068524078705276,1.414778070242562
78.09999999999999,-0.8997512892942601,19219.76032277043,840021.0156967998,-1.163621185506795,1.201654059546206,1.244948692514797
78.2,-0.7126484817301402,116914.1596583752,948673.7919835217,-1.037534578743484,1.316977685752011,1.059046716394896
78.3,-0.5259399256902961,206337.1268254158,1046031.325407284,-0.9008688626748868,1.41301022154712,0.8595601422444051
78.40000000000001,-0.3438763419371664,286008.2510524056,1130915.105381388,-0.7556166349863187,1.488526397582281,0.6491843020986726
78.5,-0.1699919709620011,354614.0699277878,1202290.913978309,-0.6038792776587218,1.542579216870738,0.4307816592795874
78.59999999999999,-0.006962768369435345,411018.6018760324,1259284.021516241,-0.447838323182495,1.574514445290701,0.2073384805737097
78.7,0.1434598547899207,454271.5778864303,1301192.503089293,-0.2897256529244144,1.583980833038713,-0.01808037693591241
78.8,0.2804353094270525,483614.8734845671,1327498.291315483,-0.1317928685546827,1.570935582175066,-0.2423776246757292
78.90000000000001,0.4039428575927886,498487.5875792083,1337875.908372527,0.02371962700010593,1.535645358420992,-0.4624696227711635
79,0.514623079751386,498530.1104537953,1332198.562269266,0.1746134366264154,1.478682591687269,-0.6753314705074783
79.09999999999999,0.6135675642059597,483587.3817809557,1310541.620647209,0.3187623814802417,1.400917478254339,-0.8780403211096677
79.2,0.7020772854345901,453711.3772552006,1273183.253698935,0.4541416905361877,1.303505662018882,-1.067816182258837
79.3,0.7814129721077884,409162.6970353628,1220602.331218059,0.5788557755615272,1.18787206901884,-1.24205975039641
79.40000000000001,0.8525614842698704,350410.9784255582,1153473.49522914,0.6911641895352546,1.055691062871866,-1.398386805583674
